0	0	0.018800	0.000000	0.000000	0.000000
1	0	0.000200	0.132000	0.113400	-0.018600
2	0	0.000700	0.000000	0.000500	-0.018100
3	0	0.001100	0.000000	0.000400	-0.017700
4	0	0.002400	0.000000	0.001300	-0.016400
5	0	0.013700	0.131000	0.142300	-0.005100
6	0	0.013800	0.000000	0.000100	-0.005000
7	0	0.013900	0.000000	0.000100	-0.004900
8	0	0.014000	0.000000	0.000100	-0.004800
9	0	0.000100	0.132000	0.118100	-0.018700
10	0	0.000200	0.000000	0.000100	-0.018600
11	0	0.000200	0.000000	0.000000	-0.018600
12	0	0.000300	0.000000	0.000100	-0.018500
13	0	0.000100	0.133000	0.132800	-0.018700
14	0	0.000200	0.000000	0.000100	-0.018600
15	0	0.000200	0.000000	0.000000	-0.018600
16	0	0.000300	0.000000	0.000100	-0.018500
17	0	0.000200	0.131000	0.130900	-0.018600
18	0	0.001000	0.001000	0.001800	-0.017800
19	0	0.001000	0.000000	0.000000	-0.017800
20	0	0.001000	0.000000	0.000000	-0.017800
21	0	0.000200	0.132000	0.131200	-0.018600
22	0	0.000300	0.000000	0.000100	-0.018500
23	0	0.000300	0.000000	0.000000	-0.018500
24	0	0.000400	0.000000	0.000100	-0.018400
25	0	0.004000	0.132000	0.135600	-0.014800
26	0	0.004100	0.000000	0.000100	-0.014700
27	0	0.004200	0.000000	0.000100	-0.014600
28	0	0.004200	0.000000	0.000000	-0.014600
29	0	0.000200	0.132000	0.128000	-0.018600
30	0	0.000300	0.000000	0.000100	-0.018500
31	0	0.000300	0.000000	0.000000	-0.018500
32	0	0.000400	0.000000	0.000100	-0.018400
33	0	0.000200	0.132000	0.131800	-0.018600
34	0	0.000300	0.000000	0.000100	-0.018500
35	0	0.000300	0.000000	0.000000	-0.018500
36	0	0.000100	0.012000	0.011800	-0.018700
37	0	0.000300	0.119000	0.119200	-0.018500
38	0	0.000300	0.000000	0.000000	-0.018500
39	0	0.000400	0.000000	0.000100	-0.018400
40	0	0.000400	0.000000	0.000000	-0.018400
41	0	0.000300	0.133000	0.132900	-0.018500
42	0	0.000300	0.000000	0.000000	-0.018500
43	0	0.000400	0.000000	0.000100	-0.018400
44	0	0.000400	0.000000	0.000000	-0.018400
45	0	0.038200	0.132000	0.169800	0.019400
46	0	0.038300	0.000000	0.000100	0.019500
47	0	0.038300	0.000000	0.000000	0.019500
48	0	0.038400	0.000000	0.000100	0.019600
49	0	0.000200	0.132000	0.093800	-0.018600
50	0	0.000300	0.000000	0.000100	-0.018500
51	0	0.000400	0.000000	0.000100	-0.018400
52	0	0.000400	0.000000	0.000000	-0.018400
53	0	0.000200	0.132000	0.131800	-0.018600
54	0	0.000100	0.018000	0.017900	-0.018700
55	0	0.000600	0.001000	0.001500	-0.018200
