1,38.64,41.04,41.07
2,34.06,38.98,38.80
3,34.66,38.90,38.62
4,33.79,38.17,38.07
5,35.01,39.20,38.98
6,33.78,37.73,37.59
7,34.22,38.06,38.01
8,33.59,37.63,37.53
9,35.01,38.63,38.53
10,33.71,37.32,37.17
11,34.35,37.50,37.39
12,33.63,37.12,37.01
13,34.90,38.02,38.02
14,33.58,37.07,36.82
15,34.17,37.35,37.14
16,33.57,36.99,36.74
17,34.92,37.78,37.69
18,33.56,36.90,36.60
19,34.03,37.22,37.01
20,33.69,36.79,36.60
21,34.84,37.56,37.42
22,33.69,36.83,36.59
23,34.08,37.19,37.00
24,33.65,36.78,36.64
25,34.83,37.53,37.44
26,33.67,36.73,36.44
27,34.24,37.19,37.05
28,33.71,36.74,36.45
29,34.89,37.50,37.42
30,33.65,36.81,36.45
31,34.16,37.17,36.76
32,33.78,36.74,36.34
33,34.90,37.57,37.30
34,33.84,36.78,36.42
35,34.14,37.10,36.91
36,33.76,36.75,36.35
37,34.91,37.65,37.34
38,33.76,36.80,36.36
39,34.20,37.18,36.92
40,33.62,36.77,36.39
41,34.89,37.62,37.23
42,33.71,36.77,36.35
43,34.16,37.13,36.88
44,33.73,36.78,36.28
45,34.93,37.56,37.33
46,33.79,36.89,36.47
47,34.18,37.16,36.90
48,33.83,36.79,36.33
49,34.86,37.55,37.32
50,33.87,36.68,36.24
51,34.17,36.93,36.59
52,33.78,36.58,36.21
53,34.79,37.35,37.11
54,33.74,36.68,36.15
55,34.10,36.96,36.63
56,33.71,36.61,36.03
57,34.78,37.48,36.99
58,33.68,36.63,36.13
59,34.07,36.92,36.60
60,33.63,36.62,36.15
61,34.81,37.46,37.16
62,33.65,36.53,36.05
63,34.07,36.94,36.60
64,33.59,36.56,36.11
65,34.79,37.46,37.12
66,33.51,36.58,36.08
67,34.07,36.93,36.62
68,33.49,36.50,36.14
69,34.81,37.41,37.23
70,33.43,36.42,36.12
71,34.05,36.78,36.55
72,33.46,36.43,36.03
73,34.79,37.32,37.18
74,33.45,36.45,36.02
75,34.02,36.76,36.55
76,33.48,36.39,36.05
77,34.69,37.36,37.20
78,33.43,36.41,36.06
79,33.94,36.84,36.61
80,33.44,36.43,36.02
81,34.72,37.31,37.12
82,33.41,36.41,36.22
83,33.97,36.69,36.63
84,33.50,36.30,36.08
85,34.67,37.18,37.11
86,33.49,36.30,36.10
